Feature,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Target,Target.1,Target.2,Target.3,Target.4,Target.5,Target.6,Target.7
0.52116,0.5033,0.49453,0.50256,0.50175,0.48803,0.4709,0.51311,0.53623,0.51593,0.49634,0.51196,0.52589,0.47889,0.49702,0.48696
0.5211,0.50331,0.49446,0.50255,0.50168,0.48802,0.47095,0.5131,0.53622,0.51583,0.49633,0.51196,0.52578,0.47889,0.49703,0.48696
0.52103,0.50331,0.49441,0.50255,0.50162,0.48802,0.47103,0.51311,0.53619,0.51573,0.49633,0.51196,0.52566,0.47892,0.49703,0.48695
0.52097,0.5033,0.49436,0.50256,0.50157,0.48803,0.4711,0.51311,0.53617,0.51565,0.49634,0.51196,0.52557,0.47895,0.49702,0.48696
0.52091,0.50331,0.4943,0.50255,0.50151,0.48803,0.47115,0.5131,0.53615,0.51555,0.49633,0.51195,0.52547,0.47895,0.49703,0.48696
0.52084,0.50331,0.49424,0.50255,0.50146,0.48802,0.47123,0.51311,0.53613,0.51546,0.49633,0.51196,0.52535,0.47898,0.49703,0.48695
0.52078,0.50331,0.4942,0.50255,0.5014,0.48803,0.4713,0.51311,0.53611,0.51537,0.49634,0.51195,0.52526,0.47901,0.49702,0.48695
0.52072,0.50331,0.49415,0.50255,0.50134,0.48803,0.47135,0.5131,0.53608,0.51528,0.49633,0.51195,0.52517,0.47902,0.49702,0.48696
0.52066,0.50331,0.49408,0.50255,0.50129,0.48803,0.47142,0.51311,0.53606,0.51519,0.49633,0.51195,0.52505,0.47903,0.49703,0.48696
0.5206,0.50331,0.49404,0.50255,0.50123,0.48803,0.4715,0.51311,0.53604,0.5151,0.49633,0.51195,0.52495,0.47907,0.49702,0.48695
0.52053,0.50331,0.49399,0.50255,0.50117,0.48803,0.47155,0.5131,0.53602,0.515,0.49633,0.51195,0.52487,0.47908,0.49702,0.48696
0.52047,0.50331,0.49393,0.50255,0.50112,0.48803,0.47162,0.51311,0.53599,0.51492,0.49633,0.51195,0.52475,0.47909,0.49703,0.48696
0.52041,0.50331,0.49388,0.50255,0.50107,0.48803,0.47169,0.51311,0.53598,0.51483,0.49633,0.51195,0.52465,0.47913,0.49702,0.48695
0.52035,0.50331,0.49384,0.50255,0.50101,0.48803,0.47175,0.51311,0.53595,0.51473,0.49633,0.51195,0.52457,0.47915,0.49702,0.48696
0.52028,0.50331,0.49377,0.50255,0.50096,0.48803,0.47181,0.51311,0.53592,0.51465,0.49633,0.51195,0.52445,0.47916,0.49702,0.48696
0.52023,0.50331,0.49373,0.50255,0.5009,0.48803,0.47189,0.51311,0.53591,0.51456,0.49633,0.51195,0.52435,0.47919,0.49702,0.48695
0.52016,0.50331,0.49368,0.50255,0.50085,0.48803,0.47195,0.51311,0.53588,0.51446,0.49633,0.51195,0.52427,0.47921,0.49702,0.48696
0.5201,0.50331,0.49362,0.50255,0.5008,0.48803,0.47201,0.51311,0.53585,0.51438,0.49633,0.51195,0.52416,0.47923,0.49702,0.48696
0.52004,0.50331,0.49358,0.50255,0.50074,0.48803,0.47209,0.51311,0.53584,0.51429,0.49633,0.51195,0.52406,0.47926,0.49702,0.48695
0.51997,0.50331,0.49353,0.50255,0.50069,0.48803,0.47215,0.51311,0.53581,0.5142,0.49633,0.51195,0.52397,0.47928,0.49702,0.48695
0.51991,0.50331,0.49348,0.50255,0.50064,0.48803,0.47221,0.51311,0.53578,0.51411,0.49633,0.51195,0.52387,0.47929,0.49702,0.48696
0.51985,0.50331,0.49343,0.50255,0.50058,0.48803,0.47228,0.51311,0.53577,0.51403,0.49633,0.51195,0.52377,0.47932,0.49702,0.48695
0.51979,0.50331,0.49339,0.50256,0.50053,0.48803,0.47235,0.51311,0.53574,0.51393,0.49633,0.51195,0.52368,0.47935,0.49702,0.48695
0.51972,0.50331,0.49333,0.50256,0.50048,0.48803,0.47241,0.51311,0.53571,0.51385,0.49633,0.51195,0.52358,0.47936,0.49702,0.48696
0.51967,0.50331,0.49328,0.50256,0.50043,0.48803,0.47248,0.51311,0.53569,0.51377,0.49633,0.51195,0.52348,0.47939,0.49702,0.48696
0.5196,0.50331,0.49324,0.50256,0.50037,0.48803,0.47254,0.51311,0.53567,0.51367,0.49633,0.51195,0.52339,0.47942,0.49702,0.48695
0.51954,0.50331,0.49319,0.50256,0.50033,0.48803,0.4726,0.51311,0.53563,0.51359,0.49633,0.51195,0.52329,0.47943,0.49702,0.48696
0.51948,0.50331,0.49314,0.50256,0.50028,0.48803,0.47267,0.51311,0.53562,0.51351,0.49633,0.51195,0.52319,0.47946,0.49702,0.48696
0.51941,0.50331,0.4931,0.50256,0.50022,0.48803,0.47274,0.51311,0.53559,0.51341,0.49633,0.51195,0.52311,0.47948,0.49702,0.48696
0.51935,0.50331,0.49304,0.50256,0.50018,0.48804,0.4728,0.51311,0.53556,0.51333,0.49633,0.51194,0.52301,0.4795,0.49701,0.48696
0.51929,0.50331,0.493,0.50256,0.50013,0.48804,0.47287,0.51311,0.53554,0.51325,0.49633,0.51194,0.52291,0.47953,0.49701,0.48696
0.51923,0.50331,0.49296,0.50256,0.50007,0.48804,0.47293,0.51311,0.53552,0.51315,0.49633,0.51194,0.52282,0.47955,0.49701,0.48696
0.51916,0.50331,0.4929,0.50256,0.50003,0.48804,0.47299,0.51311,0.53548,0.51307,0.49633,0.51194,0.52272,0.47957,0.49701,0.48696
0.51911,0.50331,0.49286,0.50256,0.49998,0.48804,0.47306,0.51311,0.53547,0.51299,0.49633,0.51194,0.52263,0.4796,0.49701,0.48696
0.51904,0.50331,0.49282,0.50256,0.49992,0.48804,0.47312,0.51311,0.53544,0.5129,0.49633,0.51194,0.52254,0.47963,0.49701,0.48696
0.51898,0.50331,0.49277,0.50256,0.49988,0.48804,0.47319,0.51311,0.5354,0.51282,0.49633,0.51194,0.52244,0.47964,0.49701,0.48696
0.51892,0.50331,0.49272,0.50256,0.49983,0.48804,0.47326,0.51311,0.53539,0.51274,0.49633,0.51194,0.52235,0.47968,0.49701,0.48696
0.51886,0.50331,0.49268,0.50256,0.49978,0.48804,0.47332,0.51311,0.53536,0.51265,0.49633,0.51194,0.52226,0.4797,0.49701,0.48696
0.5188,0.50331,0.49263,0.50256,0.49974,0.48804,0.47338,0.51311,0.53533,0.51257,0.49633,0.51194,0.52217,0.47972,0.49701,0.48696
0.51874,0.50331,0.49259,0.50256,0.49969,0.48804,0.47345,0.51311,0.53531,0.51249,0.49633,0.51194,0.52207,0.47975,0.49701,0.48696
0.51868,0.50331,0.49255,0.50256,0.49963,0.48804,0.47351,0.51311,0.53528,0.5124,0.49633,0.51194,0.52199,0.47977,0.49701,0.48696
0.51861,0.50331,0.4925,0.50256,0.49959,0.48804,0.47357,0.51311,0.53525,0.51232,0.49633,0.51194,0.52189,0.47979,0.49701,0.48696
0.51856,0.50331,0.49245,0.50256,0.49954,0.48804,0.47364,0.51311,0.53523,0.51224,0.49633,0.51194,0.5218,0.47982,0.49701,0.48696
0.51849,0.50331,0.49242,0.50256,0.49949,0.48804,0.4737,0.51311,0.5352,0.51215,0.49633,0.51194,0.52171,0.47985,0.49701,0.48696
0.51843,0.50331,0.49237,0.50256,0.49945,0.48804,0.47377,0.51311,0.53516,0.51207,0.49633,0.51194,0.52162,0.47987,0.49701,0.48696
0.51837,0.50331,0.49232,0.50256,0.49941,0.48804,0.47384,0.51311,0.53514,0.51199,0.49633,0.51194,0.52153,0.4799,0.49701,0.48696
0.51831,0.50331,0.49229,0.50256,0.49935,0.48804,0.4739,0.51311,0.53512,0.5119,0.49633,0.51194,0.52144,0.47992,0.49701,0.48696
0.51825,0.50331,0.49224,0.50256,0.49931,0.48804,0.47396,0.51311,0.53508,0.51183,0.49633,0.51194,0.52135,0.47994,0.49701,0.48696
0.51819,0.50331,0.4922,0.50257,0.49927,0.48804,0.47403,0.51311,0.53506,0.51175,0.49633,0.51194,0.52126,0.47998,0.49701,0.48696
0.51813,0.50331,0.49216,0.50257,0.49922,0.48804,0.47409,0.51311,0.53503,0.51166,0.49633,0.51194,0.52118,0.48,0.49701,0.48696
0.51806,0.50331,0.49211,0.50257,0.49918,0.48804,0.47415,0.51311,0.535,0.51159,0.49633,0.51194,0.52108,0.48002,0.49701,0.48696
0.51801,0.50331,0.49207,0.50257,0.49913,0.48804,0.47422,0.51311,0.53498,0.51151,0.49633,0.51193,0.52099,0.48005,0.49701,0.48696
0.51794,0.50331,0.49203,0.50257,0.49908,0.48804,0.47428,0.51311,0.53495,0.51142,0.49633,0.51193,0.52091,0.48008,0.497,0.48696
0.51788,0.50331,0.49198,0.50257,0.49905,0.48805,0.47434,0.51311,0.53491,0.51134,0.49633,0.51193,0.52082,0.4801,0.497,0.48696
0.51783,0.50331,0.49194,0.50257,0.499,0.48805,0.47441,0.51311,0.53489,0.51127,0.49633,0.51193,0.52072,0.48013,0.497,0.48696
0.51776,0.50331,0.49191,0.50257,0.49895,0.48805,0.47447,0.51311,0.53486,0.51118,0.49633,0.51193,0.52065,0.48016,0.497,0.48696
0.5177,0.50331,0.49186,0.50257,0.49891,0.48805,0.47453,0.51311,0.53483,0.51111,0.49633,0.51193,0.52055,0.48018,0.497,0.48696
0.51765,0.50331,0.49182,0.50257,0.49887,0.48805,0.4746,0.51311,0.53481,0.51103,0.49633,0.51193,0.52046,0.48021,0.497,0.48696
0.40184,0.60277,0.51847,0.48846,0.51462,0.47843,0.57883,0.413,0.42524,0.45302,0.39684,0.52546,0.48119,0.57286,0.51448,0.5871
0.54875,0.50902,0.42829,0.55037,0.4307,0.53915,0.4339,0.51303,0.60895,0.48164,0.48891,0.46075,0.49359,0.40495,0.44901,0.48889
0.59213,0.47583,0.50374,0.50106,0.50122,0.49234,0.40142,0.53998,0.60213,0.56152,0.52378,0.50657,0.58313,0.42898,0.49765,0.45985
0.55368,0.50065,0.51722,0.49181,0.53154,0.4712,0.43999,0.51207,0.54876,0.56172,0.49958,0.5288,0.56917,0.46693,0.50786,0.48756
0.53915,0.51206,0.49838,0.50235,0.50655,0.48754,0.44651,0.50622,0.5517,0.53339,0.48758,0.51279,0.5481,0.45913,0.49747,0.49386
0.55222,0.50299,0.49414,0.50548,0.49859,0.49253,0.439,0.5131,0.56869,0.53509,0.49652,0.50742,0.54927,0.45133,0.49409,0.48706
0.55479,0.50052,0.49931,0.50321,0.50656,0.48794,0.43569,0.515,0.5656,0.54297,0.49915,0.51195,0.55615,0.45207,0.49631,0.48507
0.55169,0.5032,0.49988,0.5016,0.50813,0.48686,0.43781,0.51259,0.56189,0.54237,0.49649,0.51313,0.55512,0.45373,0.49801,0.48742
0.55057,0.50391,0.49803,0.50216,0.50559,0.48777,0.43956,0.51266,0.56266,0.53958,0.49575,0.51225,0.5521,0.45406,0.49744,0.48737
0.55115,0.50295,0.49833,0.50294,0.5051,0.48838,0.43901,0.5132,0.56335,0.53949,0.4967,0.5116,0.55294,0.45394,0.49665,0.48686
0.55167,0.50295,0.49816,0.50259,0.50591,0.48815,0.43823,0.51281,0.5633,0.54058,0.4967,0.51183,0.55324,0.45304,0.49701,0.48724
0.55129,0.50333,0.49763,0.50207,0.50555,0.48779,0.43901,0.51305,0.56332,0.54001,0.49633,0.51221,0.55201,0.45334,0.49752,0.48698
0.55082,0.50314,0.49795,0.50246,0.50522,0.48791,0.43954,0.51326,0.56305,0.53936,0.49652,0.51207,0.55204,0.45411,0.49712,0.48678
0.55094,0.50315,0.4978,0.50256,0.50536,0.48815,0.43907,0.51289,0.56302,0.53961,0.4965,0.51184,0.55226,0.45353,0.49703,0.48716
0.55103,0.50332,0.49718,0.50218,0.50507,0.48797,0.43936,0.513,0.56338,0.53944,0.49634,0.51203,0.55132,0.45334,0.49741,0.48704
0.55067,0.50319,0.49734,0.50232,0.50482,0.48786,0.43992,0.51333,0.5632,0.53892,0.49647,0.51213,0.55109,0.45402,0.49726,0.48671
0.55053,0.50317,0.49742,0.50251,0.5049,0.48804,0.43971,0.51309,0.56297,0.53892,0.49649,0.51195,0.55139,0.45386,0.49708,0.48696
0.55063,0.50332,0.4969,0.50226,0.5047,0.488,0.4398,0.51302,0.56325,0.53884,0.49634,0.512,0.55074,0.45354,0.49733,0.48702
0.55039,0.50325,0.49685,0.50227,0.5044,0.48786,0.44033,0.51331,0.56325,0.53838,0.49641,0.51213,0.5503,0.45402,0.49731,0.48673
0.55017,0.50318,0.49701,0.50248,0.50441,0.48796,0.4403,0.51323,0.56299,0.53824,0.49648,0.51203,0.55053,0.4541,0.4971,0.48682
0.55021,0.50329,0.49665,0.50234,0.5043,0.48799,0.44027,0.51308,0.56311,0.5382,0.49637,0.51201,0.55016,0.45379,0.49725,0.48696
0.55006,0.50328,0.49647,0.50227,0.50401,0.48787,0.4407,0.51328,0.5632,0.53782,0.49638,0.51213,0.54964,0.45408,0.49731,0.48676
0.54981,0.50319,0.4966,0.50245,0.50394,0.48791,0.44081,0.5133,0.56298,0.53758,0.49647,0.51208,0.54974,0.45428,0.49713,0.48674
0.54978,0.50325,0.49639,0.50241,0.50389,0.48796,0.44075,0.51315,0.56298,0.53754,0.4964,0.51203,0.54956,0.45405,0.49717,0.4869
0.54969,0.50328,0.49615,0.50231,0.50364,0.48788,0.44106,0.51325,0.5631,0.53725,0.49638,0.51211,0.54907,0.45417,0.49727,0.48679
0.54945,0.50321,0.49622,0.50243,0.50351,0.48788,0.44126,0.51332,0.56294,0.53695,0.49645,0.51211,0.54902,0.45441,0.49714,0.48672
0.54936,0.50323,0.4961,0.50246,0.50348,0.48794,0.44122,0.5132,0.56286,0.53688,0.49643,0.51205,0.54894,0.45427,0.49712,0.48684
0.54929,0.50327,0.49586,0.50237,0.50328,0.4879,0.44143,0.51322,0.56296,0.53666,0.49639,0.5121,0.54852,0.45428,0.49722,0.48682
0.54908,0.50322,0.49585,0.50243,0.50312,0.48787,0.44166,0.51331,0.56286,0.53636,0.49645,0.51212,0.54836,0.45449,0.49715,0.48673
0.54895,0.50321,0.49578,0.50248,0.50308,0.48792,0.44167,0.51323,0.56274,0.53624,0.49645,0.51207,0.5483,0.45445,0.4971,0.48681
0.54889,0.50325,0.49557,0.50241,0.50292,0.48791,0.4418,0.51321,0.5628,0.53607,0.49641,0.51208,0.54797,0.4544,0.49717,0.48683
0.54871,0.50322,0.4955,0.50243,0.50275,0.48788,0.44203,0.51328,0.56275,0.53578,0.49644,0.51211,0.54774,0.45456,0.49715,0.48676
0.54855,0.5032,0.49545,0.50249,0.50269,0.48791,0.4421,0.51325,0.56262,0.53563,0.49646,0.51208,0.54765,0.45458,0.49709,0.4868
0.54848,0.50323,0.49528,0.50245,0.50257,0.48792,0.44219,0.5132,0.56265,0.53548,0.49643,0.51207,0.5474,0.45453,0.49713,0.48684
0.54833,0.50322,0.49516,0.50243,0.5024,0.48789,0.44239,0.51325,0.56262,0.53522,0.49644,0.5121,0.54714,0.45463,0.49715,0.48679
0.54817,0.5032,0.4951,0.50248,0.50232,0.48791,0.4425,0.51325,0.56251,0.53504,0.49646,0.51208,0.54701,0.45469,0.4971,0.4868
0.54808,0.50321,0.49497,0.50247,0.50221,0.48793,0.44259,0.5132,0.5625,0.5349,0.49644,0.51206,0.54681,0.45466,0.49711,0.48685
0.54795,0.50322,0.49483,0.50244,0.50205,0.4879,0.44275,0.51323,0.56249,0.53467,0.49644,0.51208,0.54655,0.45471,0.49714,0.48682
0.54779,0.5032,0.49475,0.50247,0.50196,0.48791,0.44289,0.51324,0.5624,0.53447,0.49646,0.51208,0.54637,0.45478,0.49711,0.4868
0.54769,0.50321,0.49464,0.50248,0.50186,0.48793,0.44299,0.5132,0.56236,0.53433,0.49645,0.51206,0.5462,0.45478,0.4971,0.48684
0.54757,0.50322,0.4945,0.50245,0.50171,0.48792,0.44312,0.51321,0.56235,0.53412,0.49644,0.51207,0.54595,0.4548,0.49713,0.48684
0.54742,0.5032,0.49441,0.50246,0.50161,0.48791,0.44328,0.51323,0.56228,0.53392,0.49645,0.51207,0.54574,0.45487,0.49712,0.48681
0.54731,0.5032,0.49432,0.50248,0.50151,0.48793,0.44339,0.51321,0.56223,0.53376,0.49645,0.51206,0.54557,0.4549,0.4971,0.48684
0.54719,0.50322,0.49418,0.50245,0.50138,0.48793,0.44351,0.5132,0.56221,0.53356,0.49644,0.51206,0.54535,0.4549,0.49713,0.48685
0.54705,0.50321,0.49407,0.50246,0.50126,0.48792,0.44366,0.51322,0.56215,0.53337,0.49645,0.51207,0.54512,0.45496,0.49712,0.48682
0.54693,0.5032,0.49398,0.50247,0.50116,0.48793,0.44379,0.51321,0.56211,0.5332,0.49645,0.51206,0.54494,0.45502,0.49711,0.48684
0.54681,0.50321,0.49386,0.50246,0.50104,0.48793,0.4439,0.5132,0.56208,0.53301,0.49644,0.51205,0.54474,0.45502,0.49712,0.48685
0.54668,0.50321,0.49374,0.50245,0.50093,0.48793,0.44405,0.51321,0.56203,0.53283,0.49644,0.51206,0.5445,0.45507,0.49713,0.48683
0.54656,0.50321,0.49366,0.50247,0.50082,0.48793,0.44419,0.51321,0.56198,0.53265,0.49645,0.51206,0.54432,0.45513,0.49711,0.48683
0.54643,0.50321,0.49355,0.50246,0.5007,0.48794,0.4443,0.5132,0.56194,0.53246,0.49644,0.51205,0.54413,0.45515,0.49712,0.48684
0.5463,0.50322,0.49342,0.50245,0.50059,0.48793,0.44444,0.51321,0.5619,0.53228,0.49644,0.51206,0.5439,0.45518,0.49712,0.48683
0.54618,0.50321,0.49333,0.50246,0.50048,0.48793,0.44459,0.51322,0.56186,0.5321,0.49645,0.51205,0.5437,0.45525,0.49711,0.48683
0.54605,0.50321,0.49324,0.50247,0.50037,0.48794,0.4447,0.5132,0.56181,0.53191,0.49644,0.51205,0.54353,0.45528,0.49711,0.48684
0.54593,0.50322,0.49311,0.50246,0.50027,0.48794,0.44483,0.51321,0.56176,0.53174,0.49644,0.51205,0.5433,0.4553,0.49712,0.48684
0.54581,0.50321,0.49302,0.50246,0.50015,0.48794,0.44499,0.51322,0.56173,0.53156,0.49644,0.51205,0.54309,0.45538,0.49712,0.48683
0.54568,0.50321,0.49293,0.50247,0.50004,0.48794,0.4451,0.51321,0.56167,0.53137,0.49644,0.51205,0.54293,0.45541,0.49711,0.48684
0.54556,0.50322,0.4928,0.50246,0.49994,0.48794,0.44523,0.51321,0.56162,0.5312,0.49644,0.51205,0.5427,0.45543,0.49712,0.48684
0.54544,0.50322,0.49271,0.50246,0.49982,0.48794,0.44538,0.51322,0.56159,0.53102,0.49644,0.51205,0.5425,0.4555,0.49711,0.48683
0.5453,0.50321,0.49262,0.50247,0.49971,0.48794,0.4455,0.51321,0.56154,0.53083,0.49644,0.51205,0.54233,0.45554,0.49711,0.48683
0.54518,0.50322,0.4925,0.50247,0.49962,0.48794,0.44562,0.51321,0.56148,0.53067,0.49644,0.51204,0.54211,0.45557,0.49711,0.48684
0.54507,0.50322,0.49241,0.50247,0.4995,0.48794,0.44578,0.51321,0.56145,0.53049,0.49644,0.51205,0.54191,0.45563,0.49711,0.48683
0.54493,0.50322,0.49232,0.50247,0.49939,0.48794,0.4459,0.51321,0.5614,0.5303,0.49644,0.51204,0.54174,0.45568,0.49711,0.48683
0.54481,0.50322,0.49221,0.50247,0.4993,0.48794,0.44602,0.51321,0.56134,0.53014,0.49644,0.51204,0.54153,0.4557,0.49711,0.48684
0.54469,0.50322,0.49211,0.50247,0.49919,0.48794,0.44617,0.51321,0.56131,0.52996,0.49644,0.51204,0.54132,0.45576,0.49711,0.48683
0.54456,0.50322,0.49203,0.50247,0.49907,0.48794,0.44629,0.51321,0.56125,0.52977,0.49644,0.51204,0.54115,0.45581,0.49711,0.48683
0.54443,0.50322,0.49192,0.50247,0.49898,0.48795,0.44641,0.51321,0.56119,0.52961,0.49644,0.51204,0.54095,0.45584,0.4971,0.48683
0.54432,0.50322,0.49182,0.50247,0.49888,0.48795,0.44656,0.51321,0.56116,0.52944,0.49644,0.51204,0.54075,0.4559,0.49711,0.48683
0.54419,0.50322,0.49174,0.50247,0.49876,0.48795,0.44668,0.51321,0.56111,0.52925,0.49644,0.51204,0.54058,0.45595,0.4971,0.48683
0.54406,0.50322,0.49163,0.50248,0.49868,0.48795,0.44681,0.51321,0.56104,0.52908,0.49644,0.51204,0.54038,0.45598,0.4971,0.48683
0.54395,0.50322,0.49153,0.50248,0.49857,0.48795,0.44695,0.51321,0.56101,0.52892,0.49644,0.51204,0.54018,0.45604,0.4971,0.48683
0.54382,0.50322,0.49145,0.50248,0.49846,0.48795,0.44707,0.51321,0.56096,0.52873,0.49644,0.51204,0.54,0.45608,0.4971,0.48683
0.54369,0.50322,0.49134,0.50248,0.49837,0.48795,0.4472,0.51321,0.56089,0.52857,0.49644,0.51204,0.53981,0.45612,0.4971,0.48683
0.54358,0.50322,0.49125,0.50248,0.49827,0.48795,0.44734,0.51321,0.56086,0.5284,0.49644,0.51203,0.53961,0.45618,0.4971,0.48684
0.54344,0.50322,0.49117,0.50248,0.49816,0.48795,0.44746,0.51321,0.5608,0.52821,0.49644,0.51203,0.53944,0.45622,0.4971,0.48683
0.54332,0.50322,0.49106,0.50248,0.49807,0.48795,0.44759,0.51321,0.56074,0.52805,0.49644,0.51203,0.53924,0.45626,0.4971,0.48683
0.54321,0.50322,0.49097,0.50248,0.49797,0.48795,0.44773,0.51321,0.5607,0.52789,0.49644,0.51203,0.53905,0.45632,0.4971,0.48684
0.54308,0.50322,0.49089,0.50248,0.49786,0.48795,0.44785,0.51321,0.56065,0.5277,0.49644,0.51203,0.53888,0.45637,0.4971,0.48684
0.54295,0.50322,0.49079,0.50248,0.49778,0.48795,0.44797,0.51321,0.56058,0.52755,0.49644,0.51203,0.53868,0.4564,0.49709,0.48684
0.54284,0.50322,0.4907,0.50248,0.49768,0.48796,0.44812,0.51321,0.56055,0.52738,0.49644,0.51203,0.53849,0.45647,0.49709,0.48684
0.54271,0.50322,0.49062,0.50248,0.49757,0.48796,0.44824,0.51321,0.56049,0.5272,0.49644,0.51203,0.53832,0.45651,0.49709,0.48684
0.54258,0.50322,0.49052,0.50249,0.49749,0.48796,0.44836,0.51321,0.56042,0.52704,0.49644,0.51203,0.53813,0.45655,0.49709,0.48684
0.54247,0.50322,0.49043,0.50249,0.49739,0.48796,0.4485,0.51321,0.56039,0.52688,0.49644,0.51203,0.53794,0.45661,0.49709,0.48684
0.54234,0.50322,0.49035,0.50249,0.49729,0.48796,0.44862,0.51321,0.56033,0.5267,0.49644,0.51202,0.53777,0.45666,0.49709,0.48684
0.54221,0.50322,0.49025,0.50249,0.4972,0.48796,0.44875,0.51321,0.56026,0.52654,0.49644,0.51202,0.53758,0.4567,0.49709,0.48684
0.5421,0.50322,0.49016,0.50249,0.49711,0.48796,0.44889,0.51321,0.56022,0.52638,0.49644,0.51202,0.53739,0.45676,0.49709,0.48684
0.54197,0.50322,0.49009,0.50249,0.497,0.48796,0.44901,0.51321,0.56017,0.52621,0.49644,0.51202,0.53722,0.45681,0.49709,0.48684
0.54185,0.50322,0.48999,0.50249,0.49692,0.48796,0.44913,0.51321,0.5601,0.52605,0.49644,0.51202,0.53703,0.45685,0.49709,0.48684
0.54174,0.50322,0.4899,0.50249,0.49683,0.48796,0.44927,0.51321,0.56006,0.52589,0.49644,0.51202,0.53684,0.45691,0.49709,0.48684
0.5416,0.50322,0.48983,0.50249,0.49673,0.48796,0.44939,0.51321,0.56,0.52571,0.49644,0.51202,0.53668,0.45696,0.49708,0.48684
0.54148,0.50322,0.48973,0.50249,0.49665,0.48796,0.44952,0.51321,0.55994,0.52556,0.49644,0.51202,0.53649,0.457,0.49708,0.48684
0.54137,0.50322,0.48965,0.50249,0.49655,0.48797,0.44966,0.51321,0.5599,0.5254,0.49644,0.51202,0.53631,0.45707,0.49708,0.48684
0.54124,0.50322,0.48957,0.50249,0.49645,0.48797,0.44978,0.51321,0.55984,0.52523,0.49644,0.51202,0.53614,0.45711,0.49708,0.48684
0.54111,0.50322,0.48947,0.50249,0.49638,0.48797,0.4499,0.51321,0.55977,0.52508,0.49644,0.51202,0.53595,0.45715,0.49708,0.48684
0.54101,0.50322,0.48939,0.50249,0.49628,0.48797,0.45004,0.51321,0.55973,0.52492,0.49644,0.51202,0.53577,0.45722,0.49708,0.48684
0.54088,0.50322,0.48932,0.5025,0.49618,0.48797,0.45016,0.51321,0.55967,0.52474,0.49644,0.51201,0.53561,0.45727,0.49708,0.48684
0.54075,0.50322,0.48922,0.5025,0.49611,0.48797,0.45029,0.51321,0.5596,0.52459,0.49644,0.51201,0.53542,0.45731,0.49708,0.48684
0.54064,0.50322,0.48914,0.5025,0.49602,0.48797,0.45043,0.51321,0.55956,0.52444,0.49644,0.51201,0.53524,0.45738,0.49708,0.48684
0.54051,0.50322,0.48907,0.5025,0.49592,0.48797,0.45054,0.51321,0.5595,0.52427,0.49644,0.51201,0.53508,0.45743,0.49708,0.48684
0.54039,0.50322,0.48898,0.5025,0.49585,0.48797,0.45067,0.51321,0.55943,0.52412,0.49644,0.51201,0.5349,0.45747,0.49708,0.48684
0.54028,0.50322,0.4889,0.5025,0.49576,0.48797,0.45081,0.51321,0.55939,0.52397,0.49644,0.51201,0.53472,0.45754,0.49708,0.48684
0.35532,0.65239,0.53059,0.48121,0.5215,0.47317,0.61978,0.36255,0.3825,0.43097,0.34723,0.53267,0.46841,0.60865,0.52343,0.63755
0.57522,0.51211,0.39483,0.5744,0.39483,0.56482,0.40156,0.51309,0.65808,0.473,0.48497,0.43506,0.48713,0.35572,0.42488,0.48976
0.64104,0.46181,0.50828,0.50024,0.50071,0.49454,0.35276,0.55359,0.6485,0.59334,0.53779,0.50383,0.62176,0.39194,0.49804,0.44611
0.58289,0.49934,0.52857,0.48632,0.54657,0.46255,0.41092,0.51155,0.56777,0.59366,0.50119,0.53746,0.60066,0.44913,0.5134,0.48786
0.56106,0.5165,0.50016,0.50224,0.50873,0.4873,0.42069,0.50275,0.57235,0.55086,0.48314,0.51322,0.56893,0.43732,0.4977,0.49733
0.5809,0.50273,0.49378,0.50697,0.49679,0.4948,0.40926,0.51319,0.59805,0.55355,0.49672,0.50515,0.57078,0.42549,0.49261,0.48701
0.58474,0.49903,0.50163,0.5035,0.50889,0.48782,0.4043,0.51603,0.59332,0.56548,0.50066,0.51203,0.58119,0.42665,0.496,0.48402
0.58,0.50312,0.50248,0.50107,0.51123,0.4862,0.40755,0.51238,0.58769,0.56451,0.49661,0.51381,0.57958,0.4292,0.49856,0.4876
0.57831,0.50418,0.49968,0.50194,0.50737,0.4876,0.41017,0.51249,0.58886,0.56028,0.4955,0.51245,0.57504,0.42967,0.49768,0.48752
0.57922,0.5027,0.50014,0.50311,0.50665,0.48852,0.4093,0.5133,0.58993,0.56018,0.49695,0.51146,0.57632,0.42947,0.49648,0.48676
0.58,0.50272,0.49988,0.50256,0.50788,0.48815,0.40814,0.51271,0.58985,0.56183,0.49695,0.51183,0.57677,0.42813,0.49705,0.48733
0.57941,0.50329,0.49909,0.5018,0.50732,0.48761,0.40932,0.51307,0.58985,0.56095,0.49639,0.5124,0.57493,0.4286,0.4978,0.48693
0.57871,0.503,0.49958,0.50239,0.50684,0.48781,0.41011,0.51339,0.58944,0.55998,0.49668,0.51218,0.57499,0.42973,0.4972,0.48664
0.57891,0.50302,0.49933,0.50253,0.50704,0.48816,0.40939,0.51282,0.58942,0.56037,0.49664,0.51183,0.5753,0.42884,0.49708,0.48721
0.57903,0.50327,0.4984,0.50195,0.50661,0.48789,0.40984,0.51299,0.58996,0.5601,0.49641,0.51212,0.57389,0.42858,0.49765,0.48702
0.57848,0.50307,0.49865,0.50218,0.50625,0.48773,0.41068,0.51348,0.58967,0.55933,0.49661,0.51227,0.57357,0.42959,0.4974,0.48653
